-1433.580078,1486.544311,1.475424,
-1432.201171,1497.495849,1.455115,
-1402.717285,1496.444213,1.435130,
-1385.314208,1493.784912,1.448901,
-1372.737426,1493.160644,1.437193,
-1380.675048,1486.392822,7.674863,
-1383.977783,1488.152587,8.491081,
-1376.128906,1491.756347,10.779574,
-1369.100097,1484.350830,10.613686,
-1390.642333,1479.630615,6.687689,
-1388.415649,1480.563476,6.789900,
-1393.298339,1491.884155,6.669639,
-1436.702270,1490.173217,6.689036,
-1456.172973,1491.007446,6.688366,
-1455.871337,1500.922973,6.595005,
-1447.851074,1502.013671,1.319566,
-1456.917114,1499.435668,6.680724,
-1450.358276,1489.613769,6.663712,
-1405.914794,1490.146484,6.672637,
-1388.347167,1494.857055,6.676550,
-1383.756347,1498.230346,8.137678,
-1370.316284,1489.456298,10.627738,
