2709.746826,1227.931762,6.405853,
2711.384521,1485.839233,6.447444,
2709.164306,1867.391601,6.439908,
2726.499267,2084.157958,6.394524,
2716.951171,2275.962158,6.364077,
2665.465332,2434.757080,6.455714,
2551.414306,2559.416259,4.638843,
2504.251953,2599.580322,4.544561,
2403.416015,2633.336914,6.463432,
2196.165527,2611.816650,6.474108,
1899.599609,2529.671142,6.513411,
1575.380981,2461.863281,6.368589,
1382.618286,2451.526855,6.439884,
1260.215087,2373.046630,6.439843,
1215.390258,2095.583007,6.419045,
1206.633666,1873.071899,6.447721,
1207.703735,1596.711914,6.443804,
1207.966308,1251.940185,6.444021,
1218.282592,1144.368408,6.493844,
1241.871337,989.383239,6.567886,
1380.869628,861.800537,6.527827,
1490.702270,841.522888,6.498216,
1787.460937,835.285278,10.389337,
1879.316528,832.500854,8.352933,
1978.647583,825.576904,6.527767,
2027.991699,815.568176,8.117185,
2133.962646,833.184326,6.440756,
2271.736083,830.971313,6.439819,
2440.798583,846.087646,6.433185,
2542.874023,879.514709,6.451468,
2656.152832,974.713562,6.469970,
2708.895996,1190.808715,6.443639,
