-2261.375000,2321.824951,4.573038,
-2278.208740,2355.197998,4.712021,
-2346.097167,2402.627685,5.944594,
-2512.114013,2433.504150,16.658458,
-2751.101806,2351.575439,72.920364,
-2771.096923,2379.980957,79.688674,
-2598.404541,2669.631347,74.763618,
-1993.543334,2618.213623,50.256958,
-1842.412475,2684.767333,54.694236,
-1808.340576,2682.771484,56.271759,
-1764.233642,2701.310302,59.236503,
-1655.269775,2613.586669,78.737632,
-1649.800048,2474.085937,86.673347,
-1743.030151,2466.602050,73.176116,
-1715.743652,2409.215576,65.759849,
-1683.597290,2399.848388,57.728668,
-1757.154541,2295.432128,36.403846,
-1692.472900,2336.205566,31.653175,
-1610.440429,2379.275878,50.358428,
-1529.066528,2355.860595,46.066593,
-1518.774536,2156.435058,49.052005,
-1453.125732,2127.010009,46.004718,
-1347.252075,2154.405761,47.378761,
-1279.305297,1939.382080,44.394512,
-1153.764648,1782.598632,39.265083,
-993.586486,1725.089599,30.667934,
-880.953369,1652.094116,26.797702,
-825.467895,1380.304077,13.370453,
-741.309692,1246.450195,13.172846,
-618.212097,1199.356689,10.439544,
-462.103240,1044.807617,10.792410,
-306.661987,913.637756,10.690977,
-283.560150,797.733886,14.840871,
-113.483421,804.416320,20.316604,
-294.321929,680.308166,17.879219,
-232.433456,625.559326,10.480312,
-169.220230,651.586120,4.075863,
-132.047271,590.676452,1.877879,
-166.441360,373.665405,11.839212,
-266.440246,84.399841,0.839573,
-217.717529,242.594467,11.638780,
-529.879516,284.897247,1.838657,
-771.720397,129.244598,10.255278,
-719.413330,116.977172,15.219036,
-681.011901,36.777484,33.178253,
-884.277465,-45.720855,35.156562,
-671.512084,3.894663,70.889160,
-940.282470,-201.512725,41.367748,
-974.347045,-379.070281,36.044673,
-959.699462,-446.161651,33.579536,
-689.262268,-415.838958,17.543989,
-462.632568,-411.557281,14.492436,
-419.341186,-590.198486,10.663630,
-363.335906,-734.286437,26.057266,
-362.552520,-799.571838,29.057910,
-470.259521,-997.296264,25.260349,
-424.328430,-1059.944091,53.399868,
-372.084136,-1111.072265,69.030258,
-314.242797,-1077.782470,50.518169,
-234.958038,-1019.589416,26.333349,
-172.858352,-996.820312,2.280329,
-144.320724,-1050.399658,1.513700,
-197.950286,-1106.103759,2.893297,
-268.264801,-1199.405517,10.236067,
-308.738830,-1235.504150,18.950120,
-469.373443,-1279.838134,30.615018,
-320.914947,-1253.217529,21.251502,
-335.664672,-1322.689086,12.917450,
-390.113830,-1402.161010,23.911645,
-526.921203,-1432.845458,11.189854,
-629.749389,-1486.178955,17.326475,
-657.382507,-1519.692626,21.209890,
-706.467163,-1716.474365,44.880706,
-743.845092,-1268.700073,68.352996,
-778.469177,-1750.256835,94.584671,
-831.729003,-1815.309570,91.755226,
-1026.788330,-1908.213378,78.058311,
-1176.501220,-1878.103637,75.955360,
-1660.199096,-1634.996337,36.018165,
-2128.320800,-2107.660888,59.026561,
-2276.767089,-2204.330566,30.370771,
-2393.563476,-2206.541259,33.049240,
-2356.896240,-2188.299072,33.412876,
-2101.423583,-1888.507690,110.138999,
-2307.549316,-2091.696777,115.831809,
-2456.595703,-2075.690917,128.479049,
-2649.061767,-1729.288940,258.053222,
-2517.334472,-1882.630249,298.048522,
-2586.857421,-1624.324829,344.481933,
-2524.332519,-1798.537963,376.733734,
-2547.247070,-1662.112426,400.087677,
-2512.567382,-1753.467895,401.707000,
-2434.495849,-1806.098999,410.600097,
-2457.711425,-1725.678710,429.109222,
-2308.375976,-1659.166015,483.436737,
