284.168579,2023.529907,17.400224,
305.569244,1967.390502,17.401857,
346.837280,1796.111694,18.052782,
347.733764,1772.693359,16.986883,
319.025665,1745.930664,16.989824,
311.874389,1672.347412,16.987583,
-29.128782,1652.958374,16.986846,
-62.978912,1968.383056,16.989906,
-14.701678,2012.001464,16.987661,
-10.383353,2110.825683,16.987518,
379.446014,2129.330566,16.986961,
424.161285,2079.775146,16.986951,
423.878875,1897.863403,16.986257,
370.740783,1855.664916,16.988706,
368.923522,1790.342407,16.986968,
344.205261,1800.492919,18.084287,
281.509552,2027.207885,17.401500,
