-1311.021240,2677.541748,49.825107,
-1378.977172,2685.140625,53.487579,
-1525.075927,2731.291259,63.778755,
-1680.200683,2726.793701,61.308929,
-1826.468872,2689.723632,55.213294,
-2117.108398,2660.674804,52.674339,
-2760.755371,2552.194335,94.972862,
-2734.651367,2266.724853,59.466320,
-2689.729736,1781.576904,67.805557,
-2693.513427,1260.681762,55.190116,
-2695.256591,1218.303710,55.059860,
-2730.477783,1080.420166,46.235206,
-2761.830322,808.520751,52.600955,
-2809.633789,904.202270,43.667465,
-2873.119384,1201.467773,5.788885,
-2426.003906,1376.445068,6.803948,
-2172.207031,1332.048583,6.800301,
-2066.846191,1275.287841,8.900258,
-2285.476806,1176.795043,54.502426,
-2475.252929,1198.801879,35.422573,
-2662.130859,1176.957885,55.190879,
-2468.825195,1095.153442,55.339340,
-2406.553955,1064.049804,54.525524,
-2404.854980,974.813659,45.057994,
