1002.475341,2564.058593,10.382141,
746.945129,2657.349365,17.585947,
408.914886,2699.649169,60.373546,
40.462768,2655.024902,56.172760,
-420.868377,2700.877441,60.492572,
-379.970367,2565.319580,40.319713,
-331.350158,2517.357666,34.837326,
-167.120544,2495.573486,22.286386,
-157.647705,2546.146240,25.919725,
97.865341,2560.069335,16.128711,
409.161773,2574.754150,16.127752,
468.884063,2520.821289,21.230035,
490.334106,2428.749755,28.690708,
473.108428,2377.482666,28.715248,
318.889953,2294.449462,24.915309,
29.941200,2300.580078,22.783306,
-88.589744,2408.102294,16.049175,
-242.289596,2515.666015,30.639972,
-389.446899,2440.026611,41.852764,
-373.091705,2356.590576,29.567573,
-381.853179,2232.934082,41.854198,
-379.907470,2160.240234,42.337867,
-445.169219,2106.234619,49.962337,
-463.006958,2021.345092,60.135807,
-597.747924,2043.112915,59.948726,
-891.268310,1997.686035,60.591388,
-917.756286,2017.044799,60.675083,
