2239.365966,2459.179199,-7.693007,
2276.487304,2437.224365,-7.692320,
2305.987548,2465.637939,-7.692101,
2275.889404,2481.423828,3.033913,
2326.976806,2446.443359,4.046333,
2315.833984,2413.385986,10.432981,
2226.849609,2431.874267,10.431596,
2276.766357,2459.327880,10.580642,
2242.342773,2477.940673,10.580168,
2264.372070,2498.101318,7.980902,
2300.892578,2493.177734,3.033949,
2273.567382,2482.954345,3.034426,
2243.618896,2455.641357,3.034461,
2268.870849,2434.739501,3.033911,
2306.012207,2460.189941,3.033823,
2244.395996,2490.250488,3.032760,
2306.662597,2466.100097,-7.691975,
2271.955078,2438.135009,-7.692000,
2240.188476,2458.004882,-7.692773,
