2498.757080,-1668.373901,13.108201,
2431.853271,-1641.462524,13.239212,
2418.939453,-1612.067138,12.404628,
1876.035278,-1500.685546,3.019420,
1600.447998,-1500.097045,37.201911,
1594.091064,-1671.619628,28.200605,
1638.145019,-2043.729003,21.483777,
1322.406738,-2395.652343,13.135426,
1339.500732,-2466.299316,7.416588,
1358.054931,-2400.760742,13.132688,
1355.888061,-2189.608642,13.143980,
1548.201782,-2127.535400,14.624367,
1618.581542,-1761.010009,27.300586,
1633.199707,-1602.892822,28.276893,
1945.068115,-1515.626708,3.088047,
2193.179687,-1567.450805,1.932725,
2595.870361,-1620.027099,19.234300,
2728.378906,-1616.905273,12.685813,
2715.768798,-1510.366821,30.038221,
2662.049316,-1403.702270,30.049379,
2632.079833,-1443.052490,30.151338,
2431.006835,-1455.135498,23.584192,
2431.318847,-1641.669189,27.068035,
2440.995117,-1731.806640,13.348142,
2527.576904,-1749.153930,13.143207,
2501.272705,-1932.051025,13.103885,
2413.258789,-1944.196044,13.143477,
2427.313476,-2049.484619,13.050928,
2568.708496,-2038.381347,3.619888,
2592.141845,-1563.673217,8.226834,
2637.419433,-1470.662353,16.014888,
2734.558349,-1423.364990,16.014253,
2822.324707,-1418.236450,16.015605,
2824.023681,-1487.871948,13.581461,
2887.405761,-1496.131958,10.819194,
