-432.209167,-715.568542,24.784950,
-617.037231,-724.548095,52.775680,
-679.722167,-824.684570,100.348861,
-764.063232,-904.000976,106.499603,
-822.977600,-961.700134,102.444046,
-838.783142,-1023.920227,85.942214,
-887.313537,-1147.231445,101.682228,
-944.776916,-1401.485717,128.386322,
-1418.199462,-1414.147705,103.687545,
-1607.599731,-1121.627685,102.722778,
-1658.367309,-800.370727,88.007003,
-1622.433105,-1185.327148,69.824150,
-1555.688598,-1444.196655,39.995208,
-1817.624145,-581.053833,16.102346,
-1798.779907,-267.011444,20.079643,
-1799.221557,-88.455039,7.978007,
-1805.955810,92.076133,14.722116,
-1766.365600,326.434906,7.675872,
-1838.662963,439.308624,17.039064,
-1933.985473,606.078491,34.777053,
-2003.545166,638.848205,38.202072,
-2055.319580,732.066894,59.896762,
-2214.984619,730.900634,48.995906,
-2297.918212,726.690490,49.197727,
-2389.483154,707.386291,34.776306,
-2386.922363,604.726196,28.996252,
-2354.098632,566.812622,24.777063,
-2258.832763,589.248962,37.197048,
-2260.476806,837.683959,56.776943,
-2260.841064,996.297485,77.733863,
-2260.685791,1181.967285,55.339237,
-2213.208984,1272.162109,35.268966,
-2047.833984,1291.336791,6.888053,
-2071.367431,1316.888061,6.800455,
-2537.654296,1373.806274,6.799520,
-2579.638671,1351.478881,6.800625,
-2604.667236,1360.968017,6.849256,
-2639.638671,1338.523681,6.922081,
