-2743.729248,1249.634399,11.525960,
-2768.381591,1278.501098,6.013042,
-2756.206054,1288.303710,6.121955,
-2502.852050,1377.082885,6.803316,
-2455.694580,1357.008300,6.801844,
-2489.680908,1204.349243,37.097499,
-2539.770751,1221.772705,37.182239,
-2562.715576,1219.404541,40.973640,
-2605.287109,1226.030761,49.225128,
-2694.786865,1218.880371,55.084667,
-2730.100097,1081.213378,46.180519,
-2750.971923,829.264465,54.431465,
-2751.705566,698.420837,40.885036,
-2750.827636,552.595458,14.092585,
-2706.536865,450.528381,3.944694,
-2720.455566,415.670379,3.900959,
-2750.204345,349.014007,3.940226,
-2662.980224,355.059875,3.940137,
-2675.627441,417.301422,3.893643,
-2705.329345,432.836608,3.940021,
-2713.352050,493.048645,5.843380,
-2750.325439,584.917968,15.865126,
-2750.568603,738.085876,46.859542,
-2777.831787,809.123779,50.497852,
-2841.772705,977.837768,43.210018,
-2880.891113,1146.818725,16.724224,
-2797.481689,1278.050659,5.263617,
-2748.602294,1250.167236,11.525422,
