2243.204589,2453.429443,10.551049,
2031.380249,2453.335693,10.580502,
2128.283691,2093.169189,10.404924,
2053.405761,1715.259277,10.402567,
1880.761840,1715.028442,10.710053,
1806.510131,1940.844726,5.610602,
1816.671875,2502.404052,14.186911,
1437.988525,2473.327636,6.471198,
1196.923461,1933.245727,6.442927,
1137.883178,1815.503906,10.750615,
1336.619140,1871.926391,10.403096,
1483.883544,1871.980834,10.530479,
1487.581054,1980.009887,10.576150,
1481.464233,2059.053710,10.507568,
1524.697753,2056.088623,10.558504,
1562.839843,2172.676269,10.517801,
1480.482421,2393.444335,10.547060,
1436.913452,2606.872558,10.404615,
1250.427612,2595.234375,10.400801,
1258.748413,2712.963867,10.402456,
1539.336791,2712.997802,10.551800,
1545.432617,2769.655273,10.536163,
1500.900024,2776.255126,10.488881,
