-2376.476318,-2196.322753,33.089645,
-2307.532226,-2165.326904,41.748611,
-2196.957763,-2077.529541,80.935554,
-2130.204345,-1981.697631,97.202507,
-2101.634521,-1884.582031,110.284622,
-2160.546875,-1983.463989,118.390502,
-2353.480957,-2103.670898,112.408958,
-2448.944091,-2077.861816,126.355133,
-2480.571777,-2053.058593,142.202331,
-2593.538818,-1876.485473,204.472518,
-2649.814941,-1727.739257,257.924743,
-2519.135009,-1887.206665,296.327819,
-2581.098388,-1799.341552,317.620849,
-2592.449462,-1625.834106,344.032623,
-2531.123046,-1803.049072,375.998565,
-2548.435058,-1662.349121,400.049926,
-2514.011962,-1753.639526,401.654388,
-2444.901855,-1810.402099,409.994781,
-2458.109863,-1723.819091,429.595336,
-2299.835693,-1788.871215,445.629058,
-2289.305419,-1695.920898,479.613861,
-2333.142822,-1622.464233,483.469421,
