-2268.089355,2347.912597,4.579160,
-2326.881103,2391.183837,5.522515,
-2503.760253,2421.585205,16.358592,
-2735.995605,2354.137939,71.810531,
-2454.130615,2624.970703,53.969493,
-1901.468872,2365.334228,46.646911,
-1687.669067,1824.888305,25.210044,
-1791.020263,2009.063354,11.328563,
-1810.958251,2141.893798,6.866818,
-1599.143066,2441.156982,61.652019,
-1620.661254,2671.874511,54.224349,
-1548.690673,2605.564697,55.447734,
-1495.951293,2667.770507,55.447441,
-1379.294311,2600.641357,54.889389,
-953.165527,2716.132324,45.628555,
-368.332519,2673.692382,64.504096,
-91.034736,2636.221191,63.666625,
367.814270,2708.017578,60.362983,
876.612487,2620.935302,28.075580,
783.038330,2236.938964,9.051569,
809.903320,1914.865600,5.422936,
662.249755,1916.528076,5.234177,
643.065734,1736.176879,5.644749,
