-1554.090820,-450.730743,5.803763,
-1462.331665,-465.085540,11.801935,
-1404.906005,-375.744903,10.732153,
-1399.655761,-278.146240,5.805367,
-1392.054809,-238.655563,5.801468,
-1344.240722,-233.408645,5.810372,
-1348.591308,-139.095962,5.801266,
-1465.888671,-132.869384,5.809420,
-1461.735595,-34.509189,5.808557,
-1400.140380,-33.921863,5.805221,
-1394.998046,48.278606,2.980034,
-1337.911621,122.133781,2.250033,
-1276.346557,107.698631,3.697162,
-1213.737548,64.073890,13.937612,
-1302.996704,141.379348,2.325584,
-1360.231323,120.366470,2.248905,
-1408.121582,52.384105,2.934064,
-1412.943725,-141.327957,5.804645,
-1419.490722,-283.388824,5.804952,
-1454.427490,-297.988586,6.780295,
-1537.877563,-299.917449,11.803723,
-1585.392456,-366.171844,11.804156,
-1568.248535,-435.310363,5.837342,
